file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00109,「さすがの貴様も理解しているだろうが、此度貴様をここに呼んだのは、悠陽殿下に他ならない」,「连你也该明白了吧，这次把你叫来这里的，正是悠阳殿下本人。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00110,「だが、貴様と殿下の面会は、決して誰にも知られてはならんのだ」,「但是，你和殿下的会面绝不能让任何人知道。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00111,「……それはわかります」,「……这我明白。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00112,「とすれば、我々が貴様の宿舎を素直に訪問出来るワケがなかろう？　確実に気づかれるぞ？」,「既然如此，我们怎么可能直接去你的宿舍拜访？ 肯定会被发现的吧？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00113,「だからって、極秘の筈が目立ちすぎでしょ！」,「就算这样，这也太显眼了吧！ 明明是秘密行动！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00114,「ふん、浅慮だな。――ああしておけば、よもや我々斯衛の所行とは誰も思うまい」,「哼，肤浅。――那样做的话，没人会想到是我们斯卫干的。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00115,「確かに斯衛のイメージからは想像もつきませんけどね……」,「确实，从斯卫的形象来看根本想象不到……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00116,この人たちって本当に殿下の部下に相応しいのだろうか？,这些人真的配做殿下的部下吗？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00117,「我々の調査では、貴様の悪友……松風中尉なら十分あり得る行為の筈で、ミスリードが可能だと判断した」,「根据我们的调查，你那狐朋狗友……松风中尉倒很有可能做出这种事，我们判断可以误导他们。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00118,「うぐ…………」,「唔…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00119,そ、そう言われると、さすがにそこまではと思う反面、完全に否定しきれない。,被、被这么一说，虽然觉得不至于……但又无法完全否认。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00120,「現に向こうは、そういうことで早々に落ち着いたようだ。今頃酒場で馬鹿騒ぎをしていると思われているぞ」,「实际上那边已经因此平息下来了。现在他们大概以为你在酒馆里胡闹吧。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00121,「え～～！？　あいつら心配してねぇのかよっ！！」,「诶～～！？ 那些家伙都不担心我的吗！！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00122,嘘だろ！？　俺、一応小隊長だぜ？,开玩笑吧！？ 我可是小队长啊？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00123,「ふふふ……全てこちらの思惑通り。隠すばかりが隠密ではないということだな」,「呵呵呵……一切尽在掌握。隐密并非只有隐藏这一种方法。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00124,「恨むのなら、己の日頃の行いを恨むことだ」,「要恨的话，就恨自己平时的所作所为吧。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00125,「貴様には自覚が足りていない。衆目が集まっていることを理解していないということだぞ」,「你缺乏自觉。也就是说，你没理解自己正备受瞩目。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00126,「……はい」,「……是。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00127,反論できねぇ……。,无法反驳……。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00128,確かに俺には祭り上げられてる自覚が足りてないのかもしれない……。,确实，我可能对自己被捧得太高这件事缺乏自觉……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00129,「あ……」,「啊……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00130,「なんだ、まだあるのか？」,「怎么，还有话说吗？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00131,「でも、そのことと、俺――小官が未だに簀巻きってこととは関係ないと思うんですが」,「但是，那件事和我——下官至今还被捆着这件事，我觉得没什么关系吧？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00132,「今、己の行いを振り返ったばかりだろうが。貴様の態度は帝国軍人としての自覚に欠ける。野\w放しになどしておけるか」,「你刚才不是刚反省了自己的行为吗？你的态度缺乏作为帝国军人的自觉。怎么能放任不管！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00133,そんなこと言ってもなあ……現場はどこも似たり寄ったりだと思うけど。,话是这么说……但我觉得各个部队都半斤八两吧。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00134,「しかも先日の殿下に対する不躾な振る舞いの数々……。これでもまだ生ぬるいぐらいだ」,「而且还有前几天对殿下诸多无礼的行为……就算这样也已经算是手下留情了。」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00135,くそ～、俺が不躾なのは言葉遣いだけだと思うんだけどな。,可恶～，我以为我不够礼貌只是说话方式的问题啊。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00136,まったく命まで賭けたっつーのに、信用ねぇなあ……。斯衛の気位の高さがよーーーくわかるってモンだぜ。,真是的，我都赌上性命了，还不信任我吗……斯卫的自尊心有多高，我可算领教了。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00137,「…………」,「…………」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00138,――あ、そうか……。,啊，原来如此……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00139,「……なんだ？」,「……怎么？」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00140,……そういうことか。,是这么回事啊。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00141,俺が何もしなけりゃ、この人達がやったってだけの事なんだ。,我什么都不做的话，也只是这些人来做而已。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00142,確かにやったのは俺だが、だからといって俺以外に絶対にできなかったっていう話じゃない……。,确实是我做的，但并不意味着换个人就绝对做不了……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00143,斯衛は、殿下のため、国のためなら命を差し出す覚悟ぐらいとっくの昔に決めて、それに恥じないように生きてる。,斯卫的每一个人，为了殿下、为了国家，早就做好了献出生命的觉悟，并为此而活。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00144,俺は偶然殿下の想いを知って、そしてこの人達よりもほんのちょっとだけ立場が自由だったから、動けただけ。,我只是偶然得知了殿下的想法，而且比这些人稍微自由一点，所以才能行动而已。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00145,俺がいなきゃ、あのまま戦争になるのを見過ごしてたか？,如果没有我，就会放任战争那样爆发吗？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00146,あり得ない。あそこに神代少尉達がいただけのことだ……それで自分の立場がどうなろうとも。,不可能。只是因为有神代少尉他们在而已……不管自己处境如何，他们都会去做。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00147,そう思えば、あの一件なんて何かを成し遂げた内には入らないって事なんだろう――もっともだな……。,这么一想，那件事根本算不上什么成就吧——说得没错……
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00148,それで信用してくれなんて、おこがましい話だ。上を目指すって決めておいてこれはねぇわ。,这样还想让人信任，真是厚颜无耻。明明决定要往上爬，这算什么啊。
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00149,「何だ、急に落ち着いた顔つきになって……」,「怎么了，突然一脸平静……」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00150,「気持ち悪い」,「好恶心」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00151,「――酷ぇっっっ！！！」,「——太过分了吧！！！！」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00152,「殿下の御成りである」,「殿下驾到——」
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00153,え……？,咦……？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00154,ちょっと待て……！　俺、こんな格好でいいのか！？,等等……！ 我这副样子合适吗！？
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00155,いくら話はわかったっつったって、これはマズイだろ！　絶対にマズイって……！,就算说了事情已经谈妥，这样也不妙吧！绝对不妙……！
outputs\tda_fpd_extract\tda03\root\assets\data_spec\adv\game\scr\localized\2005年12月27日_02：夜・悠陽との謁見.egpack,tda03_t00156,解いて、解いてくれぇ～～！！,放开我，快放开我～～！！
