file,id,jp,zh_deepseek
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00097,「なるほど。ボクサー収容後、\wしばらくしてフランス・カナダとの戦争が始まったことになりますが、\w東海岸の戦況について教えていただけますでしょうか？」,「原来如此。在你们被拳师号收容后不久，与法国和加拿大的战争就开始了。能跟我们讲讲东海岸的战况吗？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00098,「あ～、\wそれについては軍事機密に触れる可能性が高いため、遠慮していただきたい」,「啊——关于那个，很有可能涉及军事机密，所以希望你能回避。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00099,「すみませんが、\wそういうことです」,「抱歉，就是这样。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00100,「あ…\w…\wわかりました。では既知の範囲内での質問に変更させていただきたいのですが？」,「啊……明白了。那么，我想把问题改在已知范围内，可以吗？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00101,「…\w…\wいいでしょう。ただし校正は厳密にさせてもらいます」,「……好吧。不过我会严格审校的。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00102,「結構です。――ではハドソン塩原での敗戦を受け、\wそこから大陸横断を敢行されたという話は間違いないでしょうか？」,「可以。那么——在哈德逊盐原战败后，你们随后进行了横穿大陆的行动，这消息没错吧？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00103,「…\w…\w間違いないです」,「……没错。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00104,「えぇと、\w大陸横断中のことをお話いただけないでしょうか？　大変な旅だったとの想像はできるのですが…\w…\w」,「呃，能跟我们讲讲横穿大陆途中的事吗？虽然能想象那是一段艰难的旅程……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00105,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00106,「そう…\w…\wですね…\w…\wその…\w…\w…\w…\w容易な旅ではなかったです…\w…\w。辛いできごとが…\w…\w」,「那个……是啊……那……不是一段轻松的旅途……。有很多痛苦的事……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00107,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00108,「食糧難…\w…\w。敵…\w…\wによる追跡…\w…\w。治安は崩壊していて、\w人々は自衛のために…\w…\w」,「粮食短缺……敌人的追踪……治安崩溃，人们为了自卫……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00109,「…\w…\w…\w…\w」,「嗯……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00110,「…\w…\wですが、\w日本を脱出してきた皆様も同じように辛い経験をされたのだと思います。私たちだけが特別ではないでしょう――」,「……但是，我想从日本逃出来的各位也经历了同样的痛苦。并不是只有我们特别——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00111,「あの、\w中尉の経験された辛い出来事とは…\w…\w？　具体的な内容を少しだけでも話していただけないでしょうか？」,「那个，中尉经历过的痛苦事情是……？能告诉我们一些具体内容吗，哪怕一点点也好？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00112,「…\w…\w酷い経験でした。…\w…\w今、\w言えるのはそれだけです」,「……是痛苦的经历。……现在能说的只有这些。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00113,「想像を絶するであろう困難を切り抜けてきた中尉の話を皆が聞きたがっていると思います。皆を勇気づけると思って、\wそこを何とか話していただけないですかね――」,「我想大家都想听听克服了难以想象的困难的中尉的故事。希望您能当作是给大家鼓劲，无论如何请讲一讲——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00114,「あ…\w…\w」,「啊……」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00115,「――大陸中央の情勢については公開を許されていない。質問を変えて頂きたい」,「——大陆中部的情况不允许公开。请换个问题。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00116,「…\w…\wわかりました。では第７次シアトル防衛戦について。龍浪中尉が敵大群の中で新型爆弾を使用し、\wこれを撃破したとの噂が市中に流れておりますが――」,「……明白了。那么来说说第七次西雅图防卫战吧。民间有传言说龙浪中尉在敌人大群中使用了新型炸弹，并将其击破——」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00117,「あー、\wそれについてだが、\wもう一度確認したい。その話はどこから聞いたのでしたかな？」,「啊——关于那个，我想再确认一下。你是从哪里听说的？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00118,「はぁ…\w…\w。噂の出所は米軍衛士ですよ。彼らがそのように話していたという噂があったので調査を開始しました」,「呃……消息来源是美军卫士。有传言说他们那么说，于是我们开始了调查。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00119,「結果、\w第７次防衛戦に参加した複数の米国軍人関係者から情報を入手しましたので…\w…\w間違いだったんでしょうか？」,「结果从参加过第七次防卫战的几位美军相关人员那里获得了情报……难道弄错了吗？」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00120,「いや…\w…\w。\w遮ってすまなかった。\w続けてくれ。ただし…\w…あくまでも米国人から聞いた話を基に取材を開始したことを明記して」,「不……打断你抱歉了。继续吧。不过……请务必注明你是基于从美国人那里听来的消息开始采访的。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00121,「では龍浪中尉。…\w…\w概要だけ話してやってくれ」,「那么龙浪中尉。……只讲个大概就行。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00122,事前の打ち合わせどおりに答えろ――ね。,按事先商量好的回答——是吧。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00123,それにしても、\w相当気を使ってるな。どうしても噂の出所は帝国軍人にしたくないらしいな…\w…\w。,尽管这样，还真是相当谨慎啊。看来无论如何都不想让人知道消息来源是帝国军人呢……。
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00124,「第７次シアトル防衛戦における自分の任務は大型爆弾を敵群中に設置することでした」,「我在第七次西雅图防卫战中的任务，是在敌群中设置大型炸弹。」
outputs\tda_fpd_extract\tda02\root\assets\data_spec\adv\game\scr\localized\020_２００５年１２月０１日（木）_020_インタビュー後半.egpack,game_t00125,「技量が要求される任務になりますが、自分でなければ不可能だった、\wという類の話ではありません。ある程度の技能を取得している衛士であるならば誰でも可能な任務でした」,「虽然是一项要求技术的任务，但并不是说非我不可。只要具备一定技能的卫士，谁都能完成的任务。」
